,datetime,CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2
0,2023-09-01 00:00:00,1.44,0.3,0.0,0.053,0.0429,0.039,0.018,
1,2023-09-01 01:00:00,1.44,0.3,0.0,0.048,0.0384,0.04,0.018,
2,2023-09-01 02:00:00,1.45,0.3,0.0,0.046,0.0348,0.039,0.018,
3,2023-09-01 03:00:00,1.47,0.2,0.0,0.039,0.035,0.033,0.018,
4,2023-09-01 04:00:00,1.48,0.2,0.0,0.041,0.0252,0.031,0.018,
5,2023-09-01 05:00:00,1.48,0.2,0.0,0.04,0.0216,0.03,0.017,
6,2023-09-01 06:00:00,1.51,0.27,0.001,0.049,0.0093,0.032,0.018,
7,2023-09-01 07:00:00,1.53,0.3,0.007,0.052,0.0119,0.04,0.02,
8,2023-09-01 08:00:00,1.53,0.4,0.012,0.054,0.0224,0.065,0.039,
9,2023-09-01 09:00:00,1.53,0.47,0.025,0.063,0.0204,0.059,0.026,
10,2023-09-01 10:00:00,1.48,0.5,0.028,0.068,0.0256,0.047,0.022,
11,2023-09-01 11:00:00,1.43,0.4,0.015,0.053,0.0499,0.037,0.016,
12,2023-09-01 12:00:00,1.41,0.3,0.005,0.032,0.0798,0.035,0.013,
13,2023-09-01 13:00:00,1.39,0.27,0.001,0.022,0.1144,0.035,0.012,
14,2023-09-01 14:00:00,1.37,0.2,0.001,0.017,0.1215,0.03,0.012,
15,2023-09-01 15:00:00,1.36,0.1,0.0,0.015,0.1259,0.024,0.011,
16,2023-09-01 16:00:00,1.36,0.1,0.0,0.015,0.127,0.023,0.011,
17,2023-09-01 17:00:00,1.36,0.1,0.0,0.019,0.118,0.027,0.01,
18,2023-09-01 18:00:00,1.27,0.0,0.0,0.023,0.1095,0.0,0.0,
19,2023-09-01 00:00:00,1.44,,0.0,0.053,0.0429,0.039,0.018,
20,2023-09-01 01:00:00,1.44,,0.0,0.048,0.0384,0.04,0.018,
21,2023-09-01 02:00:00,1.45,,0.0,0.046,0.0348,0.039,0.018,
22,2023-09-01 03:00:00,1.47,,0.0,0.039,0.035,0.033,0.018,
23,2023-09-01 04:00:00,1.48,,0.0,0.041,0.0252,0.031,0.018,
24,2023-09-01 05:00:00,1.48,,0.0,0.04,0.0216,0.03,0.017,
25,2023-09-01 06:00:00,1.51,,0.001,0.049,0.0093,0.032,0.018,
26,2023-09-01 07:00:00,1.53,,0.007,0.052,0.0119,0.04,0.02,
27,2023-09-01 08:00:00,1.53,,0.012,0.054,0.0224,0.065,0.039,
28,2023-09-01 09:00:00,1.53,,0.025,0.063,0.0204,0.059,0.026,
29,2023-09-01 10:00:00,1.48,,0.028,0.068,0.0256,0.047,0.022,
30,2023-09-01 11:00:00,1.43,,0.015,0.053,0.0499,0.037,0.016,
31,2023-09-01 12:00:00,1.41,,0.005,0.032,0.0798,0.035,0.013,
32,2023-09-01 13:00:00,1.39,,0.001,0.022,0.1144,0.035,0.012,
33,2023-09-01 14:00:00,1.37,,0.001,0.017,0.1215,0.03,0.012,
34,2023-09-01 15:00:00,1.36,,0.0,0.015,0.1259,0.024,0.011,
35,2023-09-01 16:00:00,1.36,,0.0,0.015,0.127,0.023,0.011,
36,2023-09-01 17:00:00,1.36,,0.0,0.019,0.118,0.027,0.01,
37,2023-09-01 18:00:00,1.27,,0.0,0.023,0.1095,0.0,0.0,
38,2023-09-01 19:00:00,1.38,,0.0,0.037,0.0818,0.016,0.005,
39,2023-09-01 20:00:00,1.4,,0.0,0.055,0.0,0.042,0.014,
40,2023-09-01 21:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
41,2023-09-01 21:00:00,1.42,,0.0,0.087,0.033,0.042,0.016,
42,2023-09-01 22:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
43,2023-09-01 22:00:00,1.45,,0.0,0.075,0.034,0.049,0.019,
44,2023-09-01 23:00:00,1.45,,0.0,0.073,0.0334,0.041,0.018,
45,2023-09-02 00:00:00,1.45,,0.0,0.062,0.0375,0.039,0.017,
46,2023-09-02 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
47,2023-09-02 01:00:00,1.45,,0.0,0.066,0.0306,0.039,0.019,
48,2023-09-02 02:00:00,1.46,,0.0,0.065,0.0293,0.035,0.019,
49,2023-09-02 03:00:00,1.46,,0.0,0.05,0.0294,0.032,0.019,
50,2023-09-02 04:00:00,1.57,,0.0,0.059,0.0151,0.035,0.019,
51,2023-09-02 05:00:00,1.64,,0.0,0.058,0.0203,0.042,0.022,
52,2023-09-02 06:00:00,1.66,,0.0,0.05,0.0158,0.041,0.022,
53,2023-09-02 07:00:00,1.68,,0.002,0.05,0.0196,0.041,0.021,
54,2023-09-02 08:00:00,1.64,,0.005,0.051,0.0244,0.041,0.02,
55,2023-09-02 09:00:00,1.58,,0.008,0.051,0.0259,0.047,0.021,
56,2023-09-02 10:00:00,1.5,,0.013,0.061,0.0203,0.051,0.021,
57,2023-09-02 11:00:00,1.53,,0.02,0.073,0.0087,0.071,0.026,
58,2023-09-02 12:00:00,1.5,,0.017,0.067,0.0165,0.044,0.022,
59,2023-09-02 13:00:00,1.52,,0.022,0.072,0.0114,0.048,0.024,
60,2023-09-02 14:00:00,1.53,,0.029,0.075,0.0119,0.045,0.024,
61,2023-09-02 15:00:00,1.51,,0.029,0.08,0.0099,0.043,0.023,
62,2023-09-02 16:00:00,1.5,,0.023,0.086,0.0095,0.04,0.023,
63,2023-09-02 17:00:00,1.5,,0.048,0.088,0.0031,0.05,0.026,
64,2023-09-02 18:00:00,1.52,,0.047,0.091,0.0021,0.038,0.025,
65,2023-09-02 19:00:00,1.51,,0.035,0.079,0.0021,0.028,0.02,
66,2023-09-02 20:00:00,1.5,,0.033,0.088,0.0028,0.027,0.02,
67,2023-09-02 21:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
68,2023-09-02 21:00:00,1.43,,0.003,0.054,0.0089,0.016,0.014,
69,2023-09-02 22:00:00,1.4,,0.001,0.038,0.0166,0.001,0.003,
70,2023-09-02 23:00:00,1.39,,0.001,0.042,0.0151,0.004,0.004,
71,2023-09-03 00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
72,2023-09-03 00:00:00,1.39,,0.001,0.046,0.0143,0.006,0.006,
73,2023-09-03 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
74,2023-09-03 01:00:00,1.39,,0.0,0.032,0.0264,0.004,0.005,
75,2023-09-03 02:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
76,2023-09-03 02:00:00,1.41,,0.0,0.035,0.019,0.009,0.007,
77,2023-09-03 03:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
78,2023-09-03 03:00:00,1.41,,0.0,0.032,0.0143,0.009,0.007,
79,2023-09-03 04:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
80,2023-09-03 04:00:00,1.41,,0.0,0.033,0.0129,0.005,0.006,
81,2023-09-03 05:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
82,2023-09-03 05:00:00,1.44,,0.003,0.04,0.003,0.01,0.007,
83,2023-09-03 06:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
84,2023-09-03 06:00:00,1.44,,0.003,0.035,0.0058,0.007,0.007,
85,2023-09-03 07:00:00,1.41,,0.003,0.029,0.0139,0.019,0.005,
86,2023-09-03 08:00:00,1.42,,0.006,0.031,0.0139,0.024,0.009,
87,2023-09-03 09:00:00,1.42,,0.013,0.035,0.0183,0.02,0.009,
88,2023-09-03 10:00:00,1.4,,0.007,0.029,0.0314,0.008,0.006,
89,2023-09-03 11:00:00,1.38,,0.004,0.023,0.0461,0.008,0.007,
90,2023-09-03 12:00:00,1.37,,0.002,0.015,0.0639,0.0,0.006,
91,2023-09-03 13:00:00,1.36,,0.001,0.014,0.0711,0.005,0.005,
92,2023-09-03 14:00:00,1.36,,0.003,0.016,0.0702,0.016,0.007,
93,2023-09-03 15:00:00,1.36,,0.001,0.016,0.0749,0.013,0.007,
94,2023-09-03 16:00:00,1.36,,0.001,0.02,0.0778,0.007,0.006,
95,2023-09-03 17:00:00,1.35,,0.0,0.019,0.0752,0.016,0.007,
96,2023-09-03 18:00:00,1.36,,0.001,0.025,0.0615,0.03,0.009,
97,2023-09-03 19:00:00,1.38,,0.0,0.034,0.0372,0.021,0.01,
98,2023-09-03 20:00:00,1.39,,0.0,0.05,0.0219,0.014,0.01,
99,2023-09-03 21:00:00,1.4,,0.004,0.069,0.0084,0.024,0.011,
100,2023-09-03 22:00:00,1.42,,0.007,0.07,0.0078,0.021,0.011,
101,2023-09-03 23:00:00,1.42,,0.012,0.073,0.0034,0.022,0.012,
102,2023-09-04 00:00:00,1.44,,0.047,0.072,0.0026,0.027,0.014,
103,2023-09-04 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
104,2023-09-04 01:00:00,1.46,,0.097,0.067,0.0027,0.036,0.016,
105,2023-09-04 02:00:00,1.48,,0.091,0.065,0.0021,0.037,0.02,
106,2023-09-04 03:00:00,1.48,,0.069,0.057,0.0017,0.026,0.016,
107,2023-09-04 04:00:00,1.5,,0.058,0.048,0.0015,0.023,0.017,
108,2023-09-04 05:00:00,1.51,,0.049,0.041,0.0017,0.021,0.014,
109,2023-09-04 06:00:00,1.52,,0.069,0.046,0.0017,0.03,0.017,
110,2023-09-04 07:00:00,1.53,,0.086,0.046,0.0021,0.037,0.018,
111,2023-09-04 08:00:00,1.48,,0.035,0.043,0.0056,0.04,0.017,
112,2023-09-04 09:00:00,1.45,,0.027,0.042,0.0122,0.016,0.011,
113,2023-09-04 10:00:00,1.46,,0.028,0.048,0.016,0.024,0.009,
114,2023-09-04 11:00:00,1.44,,0.023,0.05,0.0223,0.021,0.012,
115,2023-09-04 12:00:00,1.39,,0.009,0.033,0.043,0.019,0.009,
116,2023-09-04 13:00:00,1.36,,0.004,0.02,0.0617,0.008,0.005,
117,2023-09-04 14:00:00,1.36,,0.002,0.018,0.0693,0.01,0.006,
118,2023-09-04 15:00:00,1.36,,0.003,0.017,0.0708,0.014,0.007,
119,2023-09-04 16:00:00,1.35,,0.002,0.014,0.0724,0.014,0.007,
120,2023-09-04 17:00:00,1.35,,0.001,0.019,0.0658,0.021,0.009,
121,2023-09-04 18:00:00,1.36,,0.001,0.021,0.0596,0.013,0.008,
122,2023-09-04 19:00:00,1.39,,0.001,0.039,0.0381,0.026,0.009,
123,2023-09-04 20:00:00,1.41,,0.005,0.067,0.0104,0.027,0.011,
124,2023-09-04 21:00:00,1.42,,0.006,0.07,0.0044,0.023,0.01,
125,2023-09-04 22:00:00,1.42,,0.018,0.065,0.0021,0.031,0.011,
126,2023-09-04 23:00:00,1.43,,0.023,0.063,0.0018,0.025,0.01,
127,2023-09-05 00:00:00,1.43,,0.029,0.06,0.0016,0.021,0.01,
128,2023-09-05 01:00:00,1.44,,0.036,0.059,0.0016,0.02,0.011,
129,2023-09-05 02:00:00,1.44,,0.032,0.056,0.0014,0.019,0.01,
130,2023-09-05 03:00:00,1.46,,0.026,0.046,0.0016,0.014,0.01,
131,2023-09-05 04:00:00,1.49,,0.023,0.041,0.0016,0.013,0.008,
132,2023-09-05 05:00:00,1.5,,0.023,0.039,0.0016,0.012,0.01,
133,2023-09-05 06:00:00,1.52,,0.046,0.044,0.0013,0.02,0.011,
134,2023-09-05 07:00:00,1.52,,0.033,0.04,0.0028,0.022,0.01,
135,2023-09-05 08:00:00,1.52,,0.031,0.042,0.0057,0.034,0.01,
136,2023-09-05 09:00:00,1.52,,0.033,0.044,0.0103,0.022,0.011,
137,2023-09-05 10:00:00,1.46,,0.025,0.046,0.0207,0.018,0.007,
138,2023-09-05 11:00:00,1.41,,0.012,0.037,0.0414,0.007,0.006,
139,2023-09-05 12:00:00,1.38,,0.005,0.025,0.0561,0.008,0.005,
140,2023-09-05 13:00:00,1.36,,0.004,0.022,0.0668,0.011,0.005,
141,2023-09-05 14:00:00,2.71,,0.001,0.015,0.0884,0.001,0.004,
142,2023-09-05 15:00:00,3.12,,0.001,0.016,0.0928,0.012,0.005,
143,2023-09-05 16:00:00,1.36,,0.001,0.016,0.0852,0.009,0.005,
144,2023-09-05 17:00:00,1.34,,0.001,0.02,0.0754,0.021,0.008,
145,2023-09-05 18:00:00,1.35,,0.001,0.021,0.068,0.01,0.006,
146,2023-09-05 19:00:00,1.35,,0.001,0.041,0.0412,0.022,0.008,
147,2023-09-05 20:00:00,1.38,,0.005,0.065,0.0111,0.032,0.012,
148,2023-09-05 21:00:00,1.4,,0.012,0.079,0.005,0.026,0.01,
149,2023-09-05 22:00:00,1.45,,0.004,0.074,0.0125,0.029,0.011,
150,2023-09-05 23:00:00,1.45,,0.001,0.069,0.0119,0.022,0.01,
151,2023-09-06 00:00:00,1.43,,0.0,0.055,0.0209,0.017,0.009,
152,2023-09-06 01:00:00,1.42,,0.0,0.043,0.027,0.015,0.008,
153,2023-09-06 02:00:00,1.42,,0.0,0.037,0.0321,0.02,0.009,
154,2023-09-06 03:00:00,1.44,,0.0,0.039,0.024,0.019,0.009,
155,2023-09-06 04:00:00,1.45,,0.0,0.045,0.019,0.014,0.009,
156,2023-09-06 05:00:00,1.45,,0.0,0.036,0.0257,0.015,0.008,
157,2023-09-06 06:00:00,1.47,,0.0,0.028,0.0325,0.013,0.007,
158,2023-09-06 07:00:00,1.45,,0.001,0.026,0.0325,0.014,0.007,
159,2023-09-06 08:00:00,1.43,,0.006,0.031,0.0276,0.02,0.007,
160,2023-09-06 09:00:00,1.42,,0.01,0.031,0.0279,0.031,0.009,
161,2023-09-06 10:00:00,1.4,,0.011,0.028,0.033,0.038,0.01,
162,2023-09-06 11:00:00,1.39,,0.009,0.029,0.0416,0.03,0.012,
163,2023-09-06 12:00:00,1.36,,0.002,0.016,0.0599,0.001,0.009,
164,2023-09-06 13:00:00,1.35,,0.003,0.017,0.0592,0.02,0.007,
165,2023-09-06 14:00:00,1.35,,0.003,0.016,0.052,0.013,0.006,
166,2023-09-06 15:00:00,1.35,,0.003,0.019,0.0501,0.014,0.006,
167,2023-09-06 16:00:00,1.35,,0.004,0.018,0.0471,0.019,0.005,
168,2023-09-06 17:00:00,1.35,,0.002,0.018,0.0476,0.02,0.006,
169,2023-09-06 18:00:00,1.34,,0.002,0.016,0.0592,0.03,0.007,
170,2023-09-06 19:00:00,1.35,,0.001,0.019,0.0709,0.042,0.005,
171,2023-09-06 20:00:00,1.37,,0.001,0.026,0.053,0.035,0.008,
172,2023-09-06 21:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
173,2023-09-06 21:00:00,1.37,,0.001,0.028,0.0438,0.02,0.006,
174,2023-09-06 22:00:00,1.4,,0.001,0.04,0.0267,0.017,0.006,
175,2023-09-06 23:00:00,1.38,,0.0,0.036,0.0279,0.018,0.007,
176,2023-09-07 00:00:00,1.39,,0.0,0.037,0.0251,0.015,0.007,
177,2023-09-07 01:00:00,1.41,,0.0,0.04,0.022,0.014,0.007,
178,2023-09-07 02:00:00,1.42,,0.0,0.025,0.0343,0.011,0.005,
179,2023-09-07 03:00:00,1.41,,0.0,0.019,0.039,0.008,0.007,
180,2023-09-07 04:00:00,1.39,,0.0,0.019,0.0358,0.008,0.004,
181,2023-09-07 05:00:00,1.41,,0.0,0.014,0.0335,0.008,0.006,
182,2023-09-07 06:00:00,1.41,,0.0,0.017,0.0259,0.009,0.006,
183,2023-09-07 07:00:00,1.41,,0.001,0.017,0.0263,0.008,0.005,
184,2023-09-07 08:00:00,1.4,,0.004,0.018,0.0256,0.01,0.004,
185,2023-09-07 09:00:00,1.41,,0.007,0.019,0.0256,0.012,0.004,
186,2023-09-07 10:00:00,1.42,,0.008,0.018,0.0288,0.015,0.007,
187,2023-09-07 11:00:00,1.39,,0.009,0.017,0.0327,0.014,0.005,
188,2023-09-07 12:00:00,1.39,,0.005,0.014,0.0409,0.013,0.004,
189,2023-09-07 13:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
190,2023-09-07 14:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
191,2023-09-07 15:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
192,2023-09-07 16:00:00,0.65,,0.002,0.011,0.0344,0.0,0.0,
193,2023-09-07 17:00:00,1.39,,0.002,0.015,0.0486,0.002,0.002,
194,2023-09-07 18:00:00,1.41,,0.003,0.018,0.046,0.02,0.007,
195,2023-09-07 19:00:00,1.4,,0.002,0.027,0.0371,0.018,0.007,
196,2023-09-07 20:00:00,1.4,,0.002,0.038,0.0265,0.031,0.008,
197,2023-09-07 21:00:00,1.41,,0.002,0.045,0.0187,0.018,0.008,
198,2023-09-07 22:00:00,1.41,,0.002,0.043,0.0191,0.018,0.008,
199,2023-09-07 23:00:00,1.41,,0.002,0.043,0.0178,0.026,0.009,
200,2023-09-08 00:00:00,1.42,,0.001,0.038,0.0187,0.015,0.008,
201,2023-09-08 01:00:00,1.42,,0.0,0.033,0.0214,0.013,0.007,
202,2023-09-08 02:00:00,1.43,,0.0,0.027,0.0261,0.012,0.006,
203,2023-09-08 03:00:00,1.41,,0.0,0.019,0.032,0.009,0.005,
204,2023-09-08 04:00:00,1.42,,0.0,0.016,0.0344,0.008,0.005,
205,2023-09-08 05:00:00,1.42,,0.0,0.014,0.035,0.009,0.006,
206,2023-09-08 06:00:00,1.42,,0.0,0.013,0.0314,0.007,0.004,
207,2023-09-08 07:00:00,1.42,,0.001,0.018,0.0254,0.008,0.005,
208,2023-09-08 08:00:00,1.42,,0.003,0.022,0.0269,0.009,0.005,
209,2023-09-08 09:00:00,1.42,,0.003,0.018,0.0364,0.01,0.003,
210,2023-09-08 10:00:00,1.41,,0.003,0.015,0.0477,0.012,0.004,
211,2023-09-08 11:00:00,1.41,,0.003,0.014,0.0532,0.012,0.003,
212,2023-09-08 12:00:00,1.4,,0.003,0.014,0.0522,0.012,0.003,
213,2023-09-08 13:00:00,1.41,,0.002,0.014,0.0479,0.013,0.005,
214,2023-09-08 14:00:00,1.41,,0.002,0.017,0.0412,0.014,0.007,
215,2023-09-08 15:00:00,1.41,,0.002,0.021,0.0379,0.014,0.006,
216,2023-09-08 16:00:00,1.41,,0.004,0.022,0.0364,0.012,0.004,
217,2023-09-08 17:00:00,1.41,,0.002,0.02,0.0401,0.012,0.004,
218,2023-09-08 18:00:00,1.4,,0.001,0.019,0.0434,0.015,0.005,
219,2023-09-08 19:00:00,1.4,,0.001,0.023,0.0378,0.013,0.005,
220,2023-09-08 20:00:00,1.41,,0.003,0.026,0.0341,0.014,0.007,
221,2023-09-08 21:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
222,2023-09-08 21:00:00,1.4,,0.001,0.029,0.0269,0.013,0.007,
223,2023-09-08 22:00:00,1.4,,0.002,0.029,0.0231,0.013,0.006,
224,2023-09-08 23:00:00,1.41,,0.001,0.026,0.0213,0.01,0.005,
225,2023-09-09 00:00:00,1.41,,0.001,0.023,0.0224,0.009,0.005,
226,2023-09-09 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
227,2023-09-09 01:00:00,1.42,,0.0,0.019,0.0217,0.008,0.005,
228,2023-09-09 02:00:00,1.46,,0.001,0.023,0.0149,0.008,0.005,
229,2023-09-09 03:00:00,1.44,,0.001,0.02,0.0165,0.008,0.005,
230,2023-09-09 04:00:00,1.43,,0.0,0.016,0.0169,0.008,0.005,
231,2023-09-09 05:00:00,1.44,,0.0,0.017,0.0151,0.008,0.005,
232,2023-09-09 06:00:00,1.43,,0.0,0.017,0.0132,0.008,0.006,
233,2023-09-09 07:00:00,1.44,,0.002,0.019,0.0105,0.008,0.005,
234,2023-09-09 08:00:00,1.44,,0.01,0.018,0.0109,0.011,0.005,
235,2023-09-09 09:00:00,1.45,,0.015,0.02,0.0125,0.015,0.007,
236,2023-09-09 10:00:00,1.45,,0.016,0.022,0.0165,0.02,0.008,
237,2023-09-09 11:00:00,1.44,,0.012,0.024,0.0171,0.016,0.007,
238,2023-09-09 12:00:00,1.42,,0.005,0.02,0.0259,0.011,0.003,
239,2023-09-09 13:00:00,1.41,,0.005,0.022,0.0225,0.011,0.004,
240,2023-09-09 14:00:00,1.41,,0.007,0.022,0.0224,0.013,0.006,
241,2023-09-09 15:00:00,1.42,,0.005,0.021,0.0227,0.015,0.006,
242,2023-09-09 16:00:00,1.42,,0.005,0.021,0.0291,0.015,0.008,
243,2023-09-09 17:00:00,1.42,,0.003,0.025,0.0266,0.017,0.008,
244,2023-09-09 18:00:00,1.43,,0.001,0.026,0.0285,0.019,0.008,
245,2023-09-09 19:00:00,1.42,,0.001,0.026,0.0271,0.016,0.008,
246,2023-09-09 20:00:00,1.42,,0.001,0.035,0.016,0.016,0.007,
247,2023-09-09 21:00:00,1.42,,0.003,0.039,0.0096,0.016,0.007,
248,2023-09-09 22:00:00,1.43,,0.002,0.041,0.0131,0.017,0.009,
249,2023-09-09 23:00:00,1.44,,0.001,0.032,0.0161,0.015,0.008,
250,2023-09-10 00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
251,2023-09-10 00:00:00,1.45,,0.0,0.03,0.0062,0.014,0.008,
252,2023-09-10 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
253,2023-09-10 01:00:00,1.45,,0.004,0.031,0.0018,0.013,0.007,
254,2023-09-10 02:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
255,2023-09-10 02:00:00,1.45,,0.011,0.029,0.0019,0.015,0.008,
256,2023-09-10 03:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
257,2023-09-10 03:00:00,1.47,,0.012,0.03,0.0018,0.015,0.009,
258,2023-09-10 04:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
259,2023-09-10 04:00:00,1.5,,0.024,0.03,0.002,0.016,0.01,
260,2023-09-10 05:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
261,2023-09-10 05:00:00,1.52,,0.024,0.035,0.0019,0.021,0.013,
262,2023-09-10 06:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
263,2023-09-10 06:00:00,1.51,,0.01,0.039,0.0038,0.018,0.011,
264,2023-09-10 07:00:00,1.47,,0.0,0.027,0.0256,0.015,0.011,
265,2023-09-10 08:00:00,1.45,,0.0,0.018,0.041,0.015,0.011,
266,2023-09-10 09:00:00,1.44,,0.001,0.017,0.0392,0.015,0.009,
267,2023-09-10 10:00:00,1.44,,0.001,0.018,0.0358,0.016,0.011,
268,2023-09-10 11:00:00,1.43,,0.003,0.023,0.0295,0.019,0.012,
269,2023-09-10 12:00:00,1.44,,0.004,0.021,0.0376,0.019,0.011,
270,2023-09-10 13:00:00,1.44,,0.006,0.018,0.0429,0.022,0.014,
271,2023-09-10 14:00:00,1.44,,0.004,0.019,0.0473,0.022,0.013,
272,2023-09-10 15:00:00,1.44,,0.003,0.018,0.0537,0.018,0.011,
273,2023-09-10 16:00:00,1.42,,0.003,0.016,0.0556,0.017,0.007,
274,2023-09-10 17:00:00,1.42,,0.002,0.018,0.0538,0.015,0.008,
275,2023-09-10 18:00:00,1.44,,0.002,0.023,0.044,0.016,0.007,
276,2023-09-10 19:00:00,1.46,,0.005,0.05,0.0106,0.035,0.02,
277,2023-09-10 20:00:00,1.49,,0.011,0.055,0.0022,0.037,0.019,
278,2023-09-10 21:00:00,1.5,,0.018,0.054,0.0021,0.039,0.022,
279,2023-09-10 22:00:00,1.49,,0.014,0.052,0.002,0.036,0.023,
280,2023-09-10 23:00:00,1.49,,0.012,0.049,0.004,0.035,0.023,
281,2023-09-11 00:00:00,1.47,,0.007,0.042,0.0023,0.029,0.021,
282,2023-09-11 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
283,2023-09-11 01:00:00,1.48,,0.02,0.037,0.0021,0.028,0.02,
284,2023-09-11 02:00:00,1.48,,0.026,0.033,0.0021,0.028,0.021,
285,2023-09-11 03:00:00,1.48,,0.021,0.031,0.0018,0.028,0.02,
286,2023-09-11 04:00:00,1.48,,0.011,0.034,0.0034,0.026,0.02,
287,2023-09-11 05:00:00,1.49,,0.002,0.03,0.0023,0.022,0.016,
288,2023-09-11 06:00:00,1.49,,0.006,0.029,0.0022,0.022,0.017,
289,2023-09-11 07:00:00,1.52,,0.026,0.025,0.0026,0.023,0.018,
290,2023-09-11 08:00:00,1.54,,0.046,0.028,0.0034,0.026,0.021,
291,2023-09-11 09:00:00,1.58,,0.062,0.046,0.0058,0.035,0.028,
292,2023-09-11 10:00:00,1.62,,0.076,0.057,0.0084,0.044,0.021,
293,2023-09-11 11:00:00,1.71,,0.062,0.072,0.0124,0.032,0.018,
294,2023-09-11 12:00:00,1.68,,0.049,0.073,0.0135,0.014,0.005,
295,2023-09-11 13:00:00,1.51,,0.02,0.062,0.0256,0.03,0.014,
296,2023-09-11 14:00:00,1.52,,0.02,0.064,0.0282,0.031,0.013,
297,2023-09-11 15:00:00,1.57,,0.041,0.082,0.0186,0.05,0.019,
298,2023-09-11 16:00:00,1.56,,0.026,0.079,0.0197,0.049,0.02,
299,2023-09-11 17:00:00,1.51,,0.018,0.078,0.0174,0.045,0.02,
300,2023-09-11 18:00:00,1.53,,0.008,0.065,0.0183,0.043,0.019,
301,2023-09-11 19:00:00,1.48,,0.007,0.069,0.0068,0.037,0.017,
302,2023-09-11 20:00:00,1.48,,0.007,0.064,0.0028,0.033,0.017,
303,2023-09-11 21:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,
304,2023-09-11 21:00:00,1.49,,0.011,0.064,0.0025,0.035,0.017,
305,2023-09-11 22:00:00,1.48,,0.014,0.057,0.0021,0.034,0.018,
306,2023-09-11 23:00:00,1.49,,0.025,0.056,0.0018,0.033,0.018,
307,2023-09-12 00:00:00,1.57,,0.024,0.054,0.0019,0.045,0.024,
308,2023-09-12 01:00:00,1.6,,0.03,0.042,0.0018,0.039,0.023,
309,2023-09-12 02:00:00,1.62,,0.029,0.036,0.0016,0.036,0.022,
310,2023-09-12 03:00:00,1.55,,0.019,0.032,0.0017,0.027,0.018,
311,2023-09-12 04:00:00,1.53,,0.015,0.029,0.0018,0.024,0.017,
312,2023-09-12 05:00:00,1.55,,0.02,0.03,0.0018,0.024,0.019,
313,2023-09-12 06:00:00,1.67,,0.022,0.035,0.0015,0.03,0.02,
314,2023-09-12 07:00:00,1.68,,0.021,0.028,0.0026,0.029,0.02,
