,datetime,CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2
326,2023-07-17 16:00:00,,0.1,,,0.0886,0.015,0.009,0.0011
327,2023-07-17 17:00:00,,0.17,,,0.0778,0.015,0.01,0.0008
328,2023-07-17 18:00:00,,0.2,,,0.0699,0.016,0.009,0.0013
329,2023-07-17 19:00:00,,0.2,,,0.0669,0.017,0.01,0.0009
330,2023-07-17 20:00:00,,0.2,,,0.0458,0.036,0.02,0.0015
331,2023-07-17 21:00:00,,0.3,,,0.0219,0.03,0.018,0.0013
332,2023-07-17 22:00:00,,0.3,,,0.0063,0.017,0.009,0.0023
333,2023-07-17 23:00:00,,0.37,,,0.0034,0.023,0.013,0.0019
334,2023-07-18 00:00:00,,0.43,,,0.0044,0.026,0.013,0.0015
335,2023-07-18 01:00:00,,0.5,,,0.0031,0.04,0.021,0.0019
336,2023-07-18 02:00:00,,0.37,,,0.0032,0.035,0.02,0.0018
337,2023-07-18 03:00:00,,0.2,,,0.0103,0.019,0.01,0.0018
338,2023-07-18 04:00:00,,0.1,,,0.0217,0.03,0.019,0.0016
339,2023-07-18 05:00:00,,0.1,,,0.0177,0.028,0.018,0.0009
340,2023-07-18 06:00:00,,0.1,,,0.0129,0.029,0.019,0.0009
341,2023-07-18 07:00:00,,0.1,,,0.0316,0.025,0.016,0.0008
342,2023-07-18 08:00:00,,0.13,,,0.0377,0.032,0.018,0.0009
343,2023-07-18 09:00:00,,0.17,,,0.0426,0.03,0.016,0.0008
344,2023-07-18 10:00:00,,0.2,,,0.0475,0.036,0.017,0.001
345,2023-07-18 11:00:00,,0.2,,,0.0627,0.034,0.016,0.0009
346,2023-07-18 12:00:00,,0.1,,,0.0836,0.035,0.016,0.0008
347,2023-07-18 13:00:00,,0.1,,,0.1042,0.034,0.017,0.0009
348,2023-07-18 14:00:00,,0.1,,,0.1089,0.028,0.015,0.0011
349,2023-07-18 15:00:00,,0.17,,,0.0692,0.039,0.023,0.0008
350,2023-07-18 16:00:00,,0.2,,,0.0437,0.02,0.012,0.0005
351,2023-07-18 17:00:00,,0.2,,,0.0382,0.025,0.016,0.0007
352,2023-07-18 18:00:00,,0.23,,,0.0248,0.02,0.011,0.0007
353,2023-07-18 19:00:00,,0.3,,,0.0182,0.019,0.008,0.0005
354,2023-07-18 20:00:00,,0.27,,,0.0313,0.007,0.003,0.0004
355,2023-07-18 21:00:00,,0.13,,,0.0424,0.008,0.004,0.0005
356,2023-07-18 22:00:00,,0.2,,,0.0355,0.005,0.003,0.0006
357,2023-07-18 23:00:00,,0.1,,,0.0472,0.005,0.003,0.0002
358,2023-07-19 00:00:00,,0.1,,,0.0538,0.0,0.0,0.0003
359,2023-07-19 01:00:00,,0.07,,,0.0578,0.0,0.0,0.0004
360,2023-07-19 02:00:00,,0.1,,,0.0589,0.0,0.0,0.0004
361,2023-07-19 03:00:00,,0.0,,,0.0554,0.0,0.0,0.0004
362,2023-07-19 04:00:00,,0.0,,,0.048,0.002,0.0,0.0005
363,2023-07-19 05:00:00,,0.0,,,0.0463,0.006,0.003,0.0006
364,2023-07-19 06:00:00,,0.0,,,0.0607,0.003,0.001,0.0007
365,2023-07-19 07:00:00,,0.0,,,0.0562,0.006,0.003,0.0007
366,2023-07-19 08:00:00,,0.0,,,0.048,0.005,0.004,0.0011
367,2023-07-19 09:00:00,,0.03,,,0.0436,0.007,0.005,0.001
368,2023-07-19 10:00:00,,0.1,,,0.0374,0.006,0.004,0.001
369,2023-07-19 11:00:00,,0.07,,,0.0347,0.012,0.008,0.0012
370,2023-07-19 12:00:00,,0.1,,,0.0351,0.015,0.01,0.001
371,2023-07-19 13:00:00,,0.03,,,0.0389,0.01,0.005,0.001
372,2023-07-19 14:00:00,,0.0,,,0.0418,0.008,0.002,0.0011
373,2023-07-19 15:00:00,,0.0,,,0.0412,0.012,0.003,0.0013
374,2023-07-19 16:00:00,,0.0,,,0.0433,0.012,0.003,0.0013
375,2023-07-19 17:00:00,,0.0,,,0.0443,0.013,0.004,0.0009
376,2023-07-19 18:00:00,,0.0,,,0.0456,0.01,0.003,0.0011
377,2023-07-19 19:00:00,,0.0,,,0.0462,0.01,0.002,0.0009
378,2023-07-19 20:00:00,,0.0,,,0.0421,0.012,0.004,0.001
379,2023-07-19 21:00:00,,0.0,,,0.0381,0.016,0.007,0.0008
380,2023-07-19 22:00:00,,0.0,,,0.0418,0.013,0.005,0.0009
381,2023-07-19 23:00:00,,0.0,,,0.0386,0.015,0.007,0.0009
382,2023-07-20 00:00:00,,0.0,,,0.0375,0.011,0.005,0.0009
383,2023-07-20 01:00:00,,0.0,,,0.0378,0.01,0.005,0.0008
384,2023-07-20 02:00:00,,0.03,,,0.0381,0.01,0.005,0.0009
385,2023-07-20 03:00:00,,0.03,,,0.0369,0.01,0.005,0.0011
386,2023-07-20 04:00:00,,0.0,,,0.0364,0.009,0.004,0.0009
387,2023-07-20 05:00:00,,0.0,,,0.0339,0.01,0.005,0.0009
388,2023-07-20 06:00:00,,0.0,,,0.0319,0.011,0.005,0.0012
389,2023-07-20 07:00:00,,0.03,,,0.0321,0.013,0.006,0.001
390,2023-07-20 08:00:00,,0.1,,,0.0313,0.015,0.007,0.0013
391,2023-07-20 09:00:00,,0.1,,,0.036,0.015,0.006,0.0012
392,2023-07-20 10:00:00,,0.1,,,0.0435,0.01,0.004,0.0012
393,2023-07-20 11:00:00,,0.0,,,0.0538,0.008,0.003,0.001
394,2023-07-20 12:00:00,,0.07,,,0.0543,0.012,0.005,0.0009
395,2023-07-20 13:00:00,,0.0,,,0.0564,0.015,0.007,0.0008
396,2023-07-20 14:00:00,,0.13,,,0.0429,0.025,0.015,0.0009
397,2023-07-20 15:00:00,,0.13,,,0.0433,0.023,0.013,0.0011
398,2023-07-20 16:00:00,,0.1,,,0.0469,0.003,0.001,0.0008
399,2023-07-20 17:00:00,,0.1,,,0.045,0.011,0.005,0.001
400,2023-07-20 18:00:00,,0.1,,,0.0476,0.011,0.004,0.001
401,2023-07-20 19:00:00,,0.1,,,0.049,0.003,0.001,0.0008
402,2023-07-20 20:00:00,,0.13,,,0.0392,0.014,0.006,0.0007
403,2023-07-20 21:00:00,,0.2,,,0.0213,0.018,0.008,0.0008
404,2023-07-20 22:00:00,,0.17,,,0.0268,0.014,0.004,0.0012
405,2023-07-20 23:00:00,,0.2,,,0.0254,0.016,0.006,0.001
406,2023-07-21 00:00:00,,0.13,,,0.0249,0.019,0.008,0.0011
407,2023-07-21 01:00:00,,0.1,,,0.0185,0.02,0.009,0.0009
408,2023-07-21 02:00:00,,0.13,,,0.0246,0.017,0.009,0.0008
409,2023-07-21 03:00:00,,0.13,,,0.031,0.015,0.008,0.0009
410,2023-07-21 04:00:00,,0.17,,,0.023,0.016,0.008,0.0008
411,2023-07-21 05:00:00,,0.1,,,0.0262,0.014,0.008,0.0008
412,2023-07-21 06:00:00,,0.13,,,0.0181,0.017,0.009,0.0011
413,2023-07-21 07:00:00,,0.2,,,0.0126,0.019,0.011,0.001
414,2023-07-21 08:00:00,,0.2,,,0.0164,0.022,0.012,0.0009
415,2023-07-21 09:00:00,,0.2,,,0.0232,0.024,0.012,0.0014
416,2023-07-21 10:00:00,,0.2,,,0.0293,0.021,0.008,0.0013
417,2023-07-21 11:00:00,,0.13,,,0.0472,0.01,0.003,0.0012
418,2023-07-21 12:00:00,,0.1,,,0.0582,0.006,0.003,0.0011
419,2023-07-21 13:00:00,,0.1,,,0.0675,0.006,0.002,0.0009
420,2023-07-21 14:00:00,,0.1,,,0.0658,0.013,0.007,0.0008
421,2023-07-21 15:00:00,,0.07,,,0.0527,0.028,0.016,0.001
422,2023-07-21 16:00:00,,0.0,,,0.0605,0.004,0.001,0.0007
423,2023-07-21 17:00:00,,0.0,,,0.06,0.007,0.002,0.001
424,2023-07-21 18:00:00,,0.0,,,0.0589,0.007,0.003,0.0008
425,2023-07-21 19:00:00,,0.03,,,0.053,0.019,0.008,0.0009
426,2023-07-21 20:00:00,,0.1,,,0.0455,0.016,0.007,0.0009
427,2023-07-21 21:00:00,,0.13,,,0.0256,0.016,0.007,0.0008
428,2023-07-21 22:00:00,,0.17,,,0.0234,0.019,0.007,0.0008
429,2023-07-21 23:00:00,,0.1,,,0.0343,0.016,0.006,0.0009
430,2023-07-22 00:00:00,,0.1,,,0.0335,0.018,0.008,0.0009
431,2023-07-22 01:00:00,,0.1,,,0.0335,0.021,0.01,0.001
432,2023-07-22 02:00:00,,0.1,,,0.036,0.017,0.009,0.0009
433,2023-07-22 03:00:00,,0.0,,,0.0392,0.013,0.007,0.0011
434,2023-07-22 04:00:00,,0.0,,,0.0408,0.013,0.006,0.0011
435,2023-07-22 05:00:00,,0.0,,,0.0402,0.013,0.007,0.0011
436,2023-07-22 06:00:00,,0.0,,,0.0345,0.014,0.007,0.0012
437,2023-07-22 07:00:00,,0.0,,,0.0346,0.014,0.007,0.0009
438,2023-07-22 08:00:00,,0.0,,,0.0377,0.02,0.008,0.0015
439,2023-07-22 09:00:00,,0.0,,,0.0432,0.016,0.007,0.0012
440,2023-07-22 10:00:00,,0.0,,,0.0538,0.012,0.005,0.0011
441,2023-07-22 11:00:00,,0.0,,,0.0603,0.009,0.003,0.001
442,2023-07-22 12:00:00,,0.0,,,0.0624,0.01,0.005,0.0011
443,2023-07-22 13:00:00,,0.0,,,0.0603,0.012,0.003,0.0009
444,2023-07-22 14:00:00,,0.03,,,0.0645,0.008,0.003,0.001
445,2023-07-22 15:00:00,,0.1,,,0.062,0.01,0.004,0.001
446,2023-07-22 16:00:00,,0.1,,,0.0644,0.014,0.005,0.001
447,2023-07-22 17:00:00,,0.1,,,0.0694,0.013,0.005,0.0011
448,2023-07-22 18:00:00,,0.1,,,0.0654,0.017,0.008,0.0009
449,2023-07-22 19:00:00,,0.1,,,0.0603,0.017,0.008,0.001
450,2023-07-22 20:00:00,,0.13,,,0.0381,0.04,0.021,0.001
451,2023-07-22 21:00:00,,0.2,,,0.0259,0.018,0.006,0.0007
452,2023-07-22 22:00:00,,0.2,,,0.0182,0.017,0.008,0.0008
453,2023-07-22 23:00:00,,0.2,,,0.0094,0.02,0.01,0.001
454,2023-07-23 00:00:00,,0.4,,,0.0024,0.023,0.01,0.0015
455,2023-07-23 01:00:00,,0.3,,,0.0031,0.025,0.011,0.0011
456,2023-07-23 02:00:00,,0.0,,,0.0,0.0,0.0,0.0
457,2023-07-23 02:00:00,,0.27,,,0.0086,0.026,0.014,0.0011
458,2023-07-23 03:00:00,,0.4,,,0.0067,0.022,0.012,0.0012
459,2023-07-23 04:00:00,,0.0,,,0.0,0.0,0.0,0.0
460,2023-07-23 04:00:00,,0.37,,,0.0058,0.02,0.011,0.0015
461,2023-07-23 05:00:00,,0.3,,,0.0105,0.017,0.01,0.0015
462,2023-07-23 06:00:00,,0.0,,,0.0,0.0,0.0,0.0
463,2023-07-23 06:00:00,,0.3,,,0.016,0.019,0.011,0.0012
464,2023-07-23 07:00:00,,0.3,,,0.0183,0.019,0.011,0.0015
465,2023-07-23 08:00:00,,0.0,,,0.0,0.0,0.0,0.0
466,2023-07-23 09:00:00,,0.0,,,0.0,0.0,0.0,0.0
467,2023-07-23 10:00:00,,0.0,,,0.0,0.0,0.0,0.0
468,2023-07-23 11:00:00,,0.0,,,0.0,0.0,0.0,0.0
469,2023-07-23 12:00:00,,0.0,,,0.0,0.0,0.0,0.0
470,2023-07-23 13:00:00,,0.0,,,0.0,0.0,0.0,0.0
471,2023-07-23 14:00:00,,0.0,,,0.0,0.0,0.0,0.0
472,2023-07-23 15:00:00,,0.2,,,0.0741,0.011,0.007,0.0014
473,2023-07-23 16:00:00,,0.2,,,0.0674,0.016,0.01,0.0013
474,2023-07-23 17:00:00,,0.2,,,0.0675,0.006,0.005,0.0013
475,2023-07-23 18:00:00,,0.2,,,0.0602,0.009,0.004,0.0013
476,2023-07-23 19:00:00,,0.2,,,0.0566,0.008,0.004,0.0015
477,2023-07-23 20:00:00,,0.2,,,0.0498,0.013,0.007,0.0013
478,2023-07-23 21:00:00,,0.2,,,0.0498,0.016,0.008,0.0011
479,2023-07-23 22:00:00,,0.17,,,0.0579,0.007,0.003,0.0012
480,2023-07-23 23:00:00,,0.27,,,0.0274,0.014,0.008,0.0012
481,2023-07-24 00:00:00,,0.3,,,0.0155,0.019,0.012,0.0011
482,2023-07-24 01:00:00,,0.2,,,0.0277,0.007,0.004,0.0012
483,2023-07-24 02:00:00,,0.2,,,0.0264,0.011,0.006,0.0014
484,2023-07-24 03:00:00,,0.2,,,0.0281,0.009,0.005,0.0015
485,2023-07-24 04:00:00,,0.2,,,0.0244,0.009,0.005,0.0011
486,2023-07-24 05:00:00,,0.2,,,0.0233,0.01,0.005,0.0012
487,2023-07-24 06:00:00,,0.17,,,0.0236,0.012,0.007,0.0013
488,2023-07-24 07:00:00,,0.2,,,0.0227,0.014,0.009,0.0015
489,2023-07-24 08:00:00,,0.2,,,0.0236,0.016,0.007,0.0014
490,2023-07-24 09:00:00,,0.2,,,0.0245,0.017,0.008,0.0014
491,2023-07-24 10:00:00,,0.17,,,0.0355,0.015,0.006,0.0013
492,2023-07-24 11:00:00,,0.17,,,0.035,0.021,0.01,0.0015
493,2023-07-24 12:00:00,,0.2,,,0.0368,0.012,0.006,0.0013
494,2023-07-24 13:00:00,,0.2,,,0.0392,0.017,0.009,0.0013
495,2023-07-24 14:00:00,,0.17,,,0.0502,0.01,0.006,0.0011
496,2023-07-24 15:00:00,,0.1,,,0.047,0.014,0.009,0.001
497,2023-07-24 16:00:00,,0.1,,,0.0468,0.015,0.009,0.0012
498,2023-07-24 17:00:00,,0.1,,,0.0445,0.011,0.007,0.001
499,2023-07-24 18:00:00,,0.1,,,0.0405,0.016,0.009,0.0012
500,2023-07-24 19:00:00,,0.1,,,0.0313,0.018,0.01,0.0013
501,2023-07-24 20:00:00,,0.1,,,0.0321,0.017,0.01,0.0012
502,2023-07-24 21:00:00,,0.13,,,0.0257,0.02,0.012,0.0013
503,2023-07-24 22:00:00,,0.13,,,0.0217,0.015,0.009,0.0014
504,2023-07-24 23:00:00,,0.17,,,0.0158,0.017,0.009,0.0012
505,2023-07-25 00:00:00,,0.2,,,0.0029,0.018,0.01,0.0015
506,2023-07-25 01:00:00,,0.2,,,0.0055,0.015,0.009,0.0013
507,2023-07-25 02:00:00,,0.2,,,0.0063,0.015,0.009,0.0013
508,2023-07-25 03:00:00,,0.3,,,0.0102,0.018,0.011,0.0012
509,2023-07-25 04:00:00,,0.3,,,0.0125,0.018,0.012,0.0014
510,2023-07-25 05:00:00,,0.27,,,0.0168,0.015,0.01,0.0013
511,2023-07-25 06:00:00,,0.27,,,0.0182,0.015,0.011,0.0012
512,2023-07-25 07:00:00,,0.3,,,0.0187,0.015,0.01,0.0014
513,2023-07-25 08:00:00,,0.3,,,0.0228,0.022,0.016,0.0013
514,2023-07-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2023-07-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2023-07-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2023-07-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2023-07-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2023-07-23 15:00:00,1.39,0.2,0.002,0.012,0.0741,0.011,0.007,0.0014
520,2023-07-23 16:00:00,1.38,0.2,0.001,0.013,0.0674,0.016,0.01,0.0013
521,2023-07-23 17:00:00,1.38,0.2,0.001,0.012,0.0675,0.006,0.005,0.0013
522,2023-07-23 18:00:00,1.38,0.2,0.001,0.015,0.0602,0.009,0.004,0.0013
523,2023-07-23 19:00:00,1.39,0.2,0.001,0.02,0.0566,0.008,0.004,0.0015
524,2023-07-23 20:00:00,1.39,0.2,0.002,0.027,0.0498,0.013,0.007,0.0013
525,2023-07-23 21:00:00,1.39,0.2,0.001,0.028,0.0498,0.016,0.008,0.0011
526,2023-07-23 22:00:00,1.37,0.17,0.0,0.018,0.0579,0.007,0.003,0.0012
527,2023-07-23 23:00:00,1.39,0.27,0.0,0.035,0.0274,0.014,0.008,0.0012
528,2023-07-24 00:00:00,1.41,0.3,0.001,0.047,0.0155,0.019,0.012,0.0011
529,2023-07-24 01:00:00,1.4,0.2,0.001,0.036,0.0277,0.007,0.004,0.0012
530,2023-07-24 02:00:00,1.42,0.2,0.0,0.033,0.0264,0.011,0.006,0.0014
531,2023-07-24 03:00:00,1.41,0.2,0.0,0.028,0.0281,0.009,0.005,0.0015
532,2023-07-24 04:00:00,1.41,0.2,0.0,0.027,0.0244,0.009,0.005,0.0011
533,2023-07-24 05:00:00,1.42,0.2,0.0,0.022,0.0233,0.01,0.005,0.0012
534,2023-07-24 06:00:00,1.42,0.17,0.002,0.022,0.0236,0.012,0.007,0.0013
535,2023-07-24 07:00:00,1.43,0.2,0.005,0.023,0.0227,0.014,0.009,0.0015
536,2023-07-24 08:00:00,1.43,0.2,0.009,0.027,0.0236,0.016,0.007,0.0014
537,2023-07-24 09:00:00,1.42,0.2,0.009,0.031,0.0245,0.017,0.008,0.0014
538,2023-07-24 10:00:00,1.4,0.17,0.006,0.027,0.0355,0.015,0.006,0.0013
539,2023-07-24 11:00:00,1.39,0.17,0.006,0.026,0.035,0.021,0.01,0.0015
540,2023-07-24 12:00:00,1.39,0.2,0.005,0.028,0.0368,0.012,0.006,0.0013
541,2023-07-24 13:00:00,1.41,0.2,0.005,0.026,0.0392,0.017,0.009,0.0013
542,2023-07-24 14:00:00,1.39,0.17,0.002,0.021,0.0502,0.01,0.006,0.0011
543,2023-07-24 15:00:00,1.4,0.1,0.002,0.021,0.047,0.014,0.009,0.001
544,2023-07-24 16:00:00,1.41,0.1,0.002,0.021,0.0468,0.015,0.009,0.0012
545,2023-07-24 17:00:00,1.39,0.1,0.003,0.024,0.0445,0.011,0.007,0.001
546,2023-07-24 18:00:00,1.4,0.1,0.003,0.025,0.0405,0.016,0.009,0.0012
547,2023-07-24 19:00:00,1.41,0.1,0.002,0.029,0.0313,0.018,0.01,0.0013
548,2023-07-24 20:00:00,1.4,0.1,0.003,0.031,0.0321,0.017,0.01,0.0012
549,2023-07-24 21:00:00,1.39,0.13,0.001,0.033,0.0257,0.02,0.012,0.0013
550,2023-07-24 22:00:00,1.4,0.13,0.001,0.035,0.0217,0.015,0.009,0.0014
551,2023-07-24 23:00:00,1.4,0.17,0.001,0.038,0.0158,0.017,0.009,0.0012
552,2023-07-25 00:00:00,1.44,0.2,0.006,0.052,0.0029,0.018,0.01,0.0015
553,2023-07-25 01:00:00,1.45,0.2,0.003,0.048,0.0055,0.015,0.009,0.0013
554,2023-07-25 02:00:00,1.45,0.2,0.002,0.044,0.0063,0.015,0.009,0.0013
555,2023-07-25 03:00:00,1.48,0.3,0.0,0.037,0.0102,0.018,0.011,0.0012
556,2023-07-25 04:00:00,1.47,0.3,0.0,0.033,0.0125,0.018,0.012,0.0014
557,2023-07-25 05:00:00,1.44,0.27,0.001,0.038,0.0168,0.015,0.01,0.0013
558,2023-07-25 06:00:00,1.46,0.27,0.001,0.03,0.0182,0.015,0.011,0.0012
559,2023-07-25 07:00:00,1.45,0.3,0.002,0.027,0.0187,0.015,0.01,0.0014
560,2023-07-25 08:00:00,1.47,0.3,0.007,0.026,0.0228,0.022,0.016,0.0013
561,2023-07-25 09:00:00,1.48,0.37,0.014,0.034,0.0177,0.023,0.016,0.0015
562,2023-07-25 10:00:00,1.44,0.3,0.01,0.029,0.0281,0.02,0.012,0.0014
563,2023-07-25 11:00:00,1.43,0.3,0.01,0.028,0.033,0.016,0.01,0.0017
564,2023-07-25 12:00:00,1.41,0.3,0.006,0.023,0.0431,0.016,0.009,0.0016
565,2023-07-25 13:00:00,1.41,0.3,0.004,0.022,0.0571,0.017,0.008,0.0017
566,2023-07-25 14:00:00,1.4,0.27,0.003,0.022,0.0654,0.019,0.01,0.0015
567,2023-07-23 22:00:00,1.37,0.17,0.0,0.018,0.0579,0.007,0.0,0.0012
568,2023-07-25 15:00:00,1.39,0.4,0.002,0.016,0.081,0.017,0.011,0.0015
569,2023-07-25 16:00:00,1.38,0.3,0.001,0.012,0.0854,0.021,0.012,0.0009
570,2023-07-25 17:00:00,1.38,0.33,0.001,0.011,0.0847,0.013,0.01,0.0012
571,2023-07-25 18:00:00,1.38,0.33,0.001,0.013,0.0784,0.018,0.011,0.0013
572,2023-07-25 19:00:00,1.4,0.4,0.001,0.026,0.0655,0.028,0.016,0.0012
573,2023-07-25 20:00:00,1.4,0.4,0.0,0.037,0.051,0.032,0.018,0.0011
574,2023-07-25 21:00:00,1.4,0.5,0.0,0.054,0.0335,0.032,0.017,0.0011
575,2023-07-25 22:00:00,1.41,0.5,0.0,0.054,0.0294,0.032,0.018,0.001
576,2023-07-25 23:00:00,1.42,0.53,0.0,0.058,0.0149,0.034,0.022,0.0007
577,2023-07-26 00:00:00,1.43,0.57,0.002,0.064,0.0062,0.024,0.018,0.0008
578,2023-07-26 01:00:00,1.42,0.47,0.0,0.05,0.0202,0.014,0.011,0.0007
579,2023-07-26 02:00:00,1.42,0.37,0.0,0.024,0.0414,0.01,0.006,0.0007
580,2023-07-26 03:00:00,1.42,0.4,0.0,0.018,0.037,0.014,0.009,0.0006
581,2023-07-26 04:00:00,1.43,0.4,0.0,0.017,0.032,0.017,0.011,0.0006
582,2023-07-26 05:00:00,1.43,0.4,0.0,0.029,0.0297,0.02,0.013,0.0007
583,2023-07-26 06:00:00,1.42,0.4,0.0,0.022,0.0374,0.018,0.012,0.0005
584,2023-07-26 07:00:00,1.42,0.4,0.002,0.019,0.0428,0.02,0.014,0.0006
585,2023-07-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2023-07-26 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2023-07-26 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2023-07-26 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2023-07-26 12:00:00,1.4,0.23,0.003,0.033,0.0578,0.035,0.02,0.0009
590,2023-07-26 13:00:00,1.4,0.2,0.001,0.033,0.0525,0.04,0.018,0.0007
591,2023-07-26 14:00:00,1.42,0.27,0.003,0.05,0.0219,0.044,0.025,0.0009
592,2023-07-26 15:00:00,1.43,0.3,0.004,0.065,0.0198,0.029,0.019,0.0007
593,2023-07-26 16:00:00,1.41,0.2,0.003,0.032,0.0512,0.017,0.014,0.0009
594,2023-07-26 17:00:00,1.42,0.13,0.003,0.026,0.0475,0.034,0.019,0.0011
595,2023-07-26 18:00:00,1.4,0.1,0.002,0.017,0.0513,0.038,0.021,0.0007
596,2023-07-26 19:00:00,1.4,0.13,0.001,0.019,0.0439,0.036,0.022,0.0008
597,2023-07-26 20:00:00,1.41,0.23,0.001,0.036,0.022,0.048,0.026,0.0006
598,2023-07-26 21:00:00,1.41,0.23,0.001,0.038,0.0309,0.012,0.01,0.0007
599,2023-07-26 22:00:00,1.42,0.23,0.001,0.037,0.0246,0.012,0.009,0.0009
600,2023-07-26 23:00:00,1.4,0.17,0.0,0.024,0.0321,0.001,0.001,0.0008
601,2023-07-27 00:00:00,1.4,0.17,0.0,0.02,0.0313,0.007,0.003,0.0009
602,2023-07-27 01:00:00,1.4,0.2,0.0,0.025,0.0236,0.014,0.009,0.0009
603,2023-07-27 02:00:00,1.41,0.1,0.0,0.019,0.0245,0.01,0.006,0.0009
604,2023-07-27 03:00:00,1.42,0.0,0.0,0.016,0.0235,0.01,0.005,0.0008
605,2023-07-27 04:00:00,1.4,0.0,0.0,0.013,0.024,0.013,0.008,0.0009
606,2023-07-27 05:00:00,1.39,0.0,0.0,0.014,0.0254,0.012,0.008,0.001
607,2023-07-27 06:00:00,1.4,0.0,0.0,0.014,0.0255,0.014,0.009,0.0008
608,2023-07-27 07:00:00,1.39,0.0,0.001,0.016,0.0244,0.013,0.01,0.0008
609,2023-07-27 08:00:00,1.39,0.03,0.006,0.027,0.0164,0.021,0.013,0.0009
610,2023-07-27 09:00:00,1.43,0.17,0.021,0.043,0.0121,0.022,0.012,0.0015
611,2023-07-27 10:00:00,1.43,0.1,0.014,0.035,0.0246,0.012,0.006,0.0014
612,2023-07-26 23:00:00,1.4,0.17,0.0,0.024,0.0321,0.0,0.0,0.0008
613,2023-07-27 00:00:00,1.4,0.17,0.0,0.02,0.0313,0.0,0.0,0.0009
614,2023-07-27 11:00:00,1.41,0.1,0.016,0.045,0.0311,0.011,0.004,0.0021
615,2023-07-27 12:00:00,1.43,0.1,0.011,0.04,0.0413,0.013,0.005,0.0027
616,2023-07-27 13:00:00,1.39,0.07,0.005,0.032,0.0555,0.018,0.009,0.0021
617,2023-07-27 14:00:00,1.41,0.03,0.005,0.033,0.0573,0.018,0.008,0.002
618,2023-07-27 15:00:00,1.41,0.2,0.003,0.037,0.0585,0.023,0.012,0.0029
619,2023-07-27 16:00:00,1.43,0.13,0.003,0.03,0.0776,0.027,0.012,0.0031
620,2023-07-27 17:00:00,1.4,0.1,0.002,0.027,0.0805,0.031,0.016,0.0027
621,2023-07-27 18:00:00,1.39,0.13,0.001,0.026,0.0799,0.026,0.014,0.0019
622,2023-07-27 19:00:00,1.42,0.13,0.001,0.028,0.0658,0.033,0.017,0.0015
623,2023-07-27 20:00:00,1.48,0.2,0.001,0.044,0.0522,0.045,0.019,0.0015
624,2023-07-27 21:00:00,1.54,0.2,0.0,0.041,0.0479,0.034,0.016,0.0014
625,2023-07-27 22:00:00,1.57,0.2,0.0,0.041,0.0375,0.033,0.017,0.0012
626,2023-07-27 23:00:00,1.45,0.2,0.0,0.039,0.0367,0.036,0.02,0.0009
627,2023-07-28 00:00:00,1.45,0.2,0.0,0.044,0.0201,0.045,0.027,0.0011
628,2023-07-28 01:00:00,1.42,0.17,0.0,0.027,0.0547,0.024,0.015,0.0012
629,2023-07-28 02:00:00,1.42,0.13,0.0,0.021,0.0507,0.024,0.015,0.001
630,2023-07-28 03:00:00,1.42,0.37,0.0,0.019,0.0445,0.025,0.017,0.0011
631,2023-07-28 04:00:00,1.43,0.3,0.0,0.023,0.0469,0.024,0.016,0.001
632,2023-07-28 05:00:00,1.44,0.3,0.001,0.025,0.047,0.02,0.013,0.0009
633,2023-07-28 06:00:00,1.44,0.3,0.0,0.024,0.0431,0.023,0.016,0.0011
634,2023-07-28 07:00:00,1.42,0.3,0.0,0.02,0.0461,0.025,0.017,0.0011
635,2023-07-28 08:00:00,1.43,0.33,0.001,0.024,0.0299,0.021,0.012,0.0009
636,2023-07-28 09:00:00,1.46,0.47,0.01,0.048,0.0219,0.03,0.024,0.0012
637,2023-07-28 10:00:00,1.41,0.4,0.005,0.048,0.0329,0.015,0.01,0.0011
638,2023-07-28 11:00:00,1.4,0.4,0.004,0.04,0.0349,0.019,0.011,0.0008
639,2023-07-28 12:00:00,1.39,0.4,0.006,0.031,0.0513,0.02,0.013,0.001
640,2023-07-28 13:00:00,1.42,0.33,0.002,0.025,0.049,0.012,0.011,0.0009
641,2023-07-28 14:00:00,1.42,0.37,0.002,0.028,0.0413,0.017,0.012,0.001
642,2023-07-28 15:00:00,1.4,0.27,0.005,0.039,0.0317,0.013,0.01,0.0011
643,2023-07-28 16:00:00,1.39,0.23,0.005,0.036,0.0282,0.007,0.005,0.0008
644,2023-07-28 17:00:00,1.39,0.3,0.006,0.044,0.0142,0.006,0.003,0.0013
645,2023-07-28 18:00:00,1.39,0.3,0.007,0.037,0.0149,0.011,0.006,0.0011
646,2023-07-28 19:00:00,1.4,0.37,0.011,0.042,0.0075,0.013,0.006,0.0011
